date,geo,component,price_index,status,year,month
1995-06-01,"Greater Sudbury, Ontario",Land only,80.2,E,1995,6
1995-06-01,Prairie Region,Total (house and land),38.9,,1995,6
1995-06-01,Prairie Region,House only,39.5,,1995,6
1995-06-01,Prairie Region,Land only,38.4,E,1995,6
1995-06-01,Manitoba,Total (house and land),42.2,,1995,6
1995-06-01,Manitoba,House only,45.5,,1995,6
1995-06-01,Manitoba,Land only,34.5,E,1995,6
1995-06-01,"Winnipeg, Manitoba",Total (house and land),42.2,,1995,6
1995-06-01,"Winnipeg, Manitoba",House only,45.5,,1995,6
1995-06-01,"Winnipeg, Manitoba",Land only,34.5,E,1995,6
1995-06-01,Saskatchewan,Total (house and land),37.5,,1995,6
1995-06-01,Saskatchewan,House only,38.1,,1995,6
1995-06-01,Saskatchewan,Land only,36.0,E,1995,6
1995-06-01,"Regina, Saskatchewan",Total (house and land),32.2,,1995,6
1995-06-01,"Regina, Saskatchewan",House only,32.5,,1995,6
1995-06-01,"Regina, Saskatchewan",Land only,31.7,E,1995,6
1995-06-01,"Saskatoon, Saskatchewan",Total (house and land),42.1,,1995,6
1995-06-01,"Saskatoon, Saskatchewan",House only,43.4,,1995,6
1995-06-01,"Saskatoon, Saskatchewan",Land only,39.0,E,1995,6
1995-06-01,Alberta,Total (house and land),38.7,,1995,6
1995-06-01,Alberta,House only,39.1,,1995,6
1995-06-01,Alberta,Land only,39.0,E,1995,6
1995-06-01,"Calgary, Alberta",Total (house and land),34.4,,1995,6
1995-06-01,"Calgary, Alberta",House only,34.2,,1995,6
1995-06-01,"Calgary, Alberta",Land only,35.7,E,1995,6
1995-06-01,"Edmonton, Alberta",Total (house and land),46.4,,1995,6
1995-06-01,"Edmonton, Alberta",House only,47.9,,1995,6
1995-06-01,"Edmonton, Alberta",Land only,44.5,E,1995,6
1995-06-01,British Columbia,Total (house and land),90.9,,1995,6
1995-06-01,British Columbia,House only,94.5,,1995,6
1995-06-01,British Columbia,Land only,87.9,E,1995,6
1995-06-01,"Vancouver, British Columbia",Total (house and land),89.2,,1995,6
1995-06-01,"Vancouver, British Columbia",House only,90.8,,1995,6
1995-06-01,"Vancouver, British Columbia",Land only,91.1,E,1995,6
1995-06-01,"Victoria, British Columbia",Total (house and land),108.1,,1995,6
1995-06-01,"Victoria, British Columbia",House only,140.9,,1995,6
1995-06-01,"Victoria, British Columbia",Land only,69.8,E,1995,6
1995-07-01,Canada,Total (house and land),56.2,,1995,7
1995-07-01,Canada,House only,51.8,,1995,7
1995-07-01,Canada,Land only,66.9,E,1995,7
1995-07-01,Atlantic Region,Total (house and land),62.6,,1995,7
1995-07-01,Atlantic Region,House only,63.9,,1995,7
1995-07-01,Atlantic Region,Land only,57.9,E,1995,7
1995-07-01,Newfoundland and Labrador,Total (house and land),50.1,,1995,7
1995-07-01,Newfoundland and Labrador,House only,51.9,,1995,7
1995-07-01,Newfoundland and Labrador,Land only,46.0,E,1995,7
1995-07-01,"St. John's, Newfoundland and Labrador",Total (house and land),50.1,,1995,7
1995-07-01,"St. John's, Newfoundland and Labrador",House only,51.9,,1995,7
1995-07-01,"St. John's, Newfoundland and Labrador",Land only,46.0,E,1995,7
1995-07-01,Prince Edward Island,Total (house and land),82.4,,1995,7
1995-07-01,Prince Edward Island,House only,88.3,,1995,7
1995-07-01,Prince Edward Island,Land only,59.5,E,1995,7
1995-07-01,"Charlottetown, Prince Edward Island",Total (house and land),82.4,,1995,7
1995-07-01,"Charlottetown, Prince Edward Island",House only,88.3,,1995,7
1995-07-01,"Charlottetown, Prince Edward Island",Land only,59.5,E,1995,7
1995-07-01,Nova Scotia,Total (house and land),61.3,,1995,7
1995-07-01,Nova Scotia,House only,59.7,,1995,7
1995-07-01,Nova Scotia,Land only,65.6,E,1995,7
1995-07-01,"Halifax, Nova Scotia",Total (house and land),61.3,,1995,7
1995-07-01,"Halifax, Nova Scotia",House only,59.7,,1995,7
1995-07-01,"Halifax, Nova Scotia",Land only,65.6,E,1995,7
1995-07-01,New Brunswick,Total (house and land),83.1,,1995,7
1995-07-01,New Brunswick,House only,84.4,,1995,7
1995-07-01,New Brunswick,Land only,80.6,E,1995,7
1995-07-01,"Saint John, Fredericton, and Moncton, New Brunswick",Total (house and land),83.1,,1995,7
1995-07-01,"Saint John, Fredericton, and Moncton, New Brunswick",House only,84.4,,1995,7
1995-07-01,"Saint John, Fredericton, and Moncton, New Brunswick",Land only,80.6,E,1995,7
1995-07-01,Quebec,Total (house and land),55.0,,1995,7
1995-07-01,Quebec,House only,55.9,,1995,7
1995-07-01,Quebec,Land only,53.1,E,1995,7
1995-07-01,"Québec, Quebec",Total (house and land),56.4,,1995,7
1995-07-01,"Québec, Quebec",House only,61.9,,1995,7
1995-07-01,"Québec, Quebec",Land only,46.3,E,1995,7
1995-07-01,"Montréal, Quebec",Total (house and land),54.7,,1995,7
1995-07-01,"Montréal, Quebec",House only,54.8,,1995,7
1995-07-01,"Montréal, Quebec",Land only,55.2,E,1995,7
1995-07-01,Ontario,Total (house and land),53.4,,1995,7
1995-07-01,Ontario,House only,44.8,,1995,7
1995-07-01,Ontario,Land only,77.9,E,1995,7
1995-07-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Total (house and land),54.2,,1995,7
1995-07-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,50.0,,1995,7
1995-07-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Land only,78.1,E,1995,7
1995-07-01,"Toronto, Ontario",Total (house and land),50.7,,1995,7
1995-07-01,"Toronto, Ontario",House only,40.4,,1995,7
1995-07-01,"Toronto, Ontario",Land only,77.6,E,1995,7
1995-07-01,"Hamilton, Ontario",Total (house and land),54.1,,1995,7
1995-07-01,"Hamilton, Ontario",House only,46.4,,1995,7
1995-07-01,"Hamilton, Ontario",Land only,74.5,E,1995,7
1995-07-01,"St. Catharines-Niagara, Ontario",Total (house and land),52.8,,1995,7
1995-07-01,"St. Catharines-Niagara, Ontario",House only,47.2,,1995,7
1995-07-01,"St. Catharines-Niagara, Ontario",Land only,69.7,E,1995,7
1995-07-01,"Kitchener-Cambridge-Waterloo, Ontario",Total (house and land),60.1,,1995,7
1995-07-01,"Kitchener-Cambridge-Waterloo, Ontario",House only,52.6,,1995,7
1995-07-01,"Kitchener-Cambridge-Waterloo, Ontario",Land only,83.4,E,1995,7
1995-07-01,"London, Ontario",Total (house and land),60.6,,1995,7
1995-07-01,"London, Ontario",House only,53.6,,1995,7
1995-07-01,"London, Ontario",Land only,92.8,E,1995,7
1995-07-01,"Windsor, Ontario",Total (house and land),87.7,,1995,7
1995-07-01,"Windsor, Ontario",House only,88.8,,1995,7
1995-07-01,"Windsor, Ontario",Land only,85.3,E,1995,7
1995-07-01,"Greater Sudbury, Ontario",Total (house and land),86.4,,1995,7
1995-07-01,"Greater Sudbury, Ontario",House only,88.3,,1995,7
1995-07-01,"Greater Sudbury, Ontario",Land only,80.2,E,1995,7
1995-07-01,Prairie Region,Total (house and land),38.8,,1995,7
1995-07-01,Prairie Region,House only,39.5,,1995,7
1995-07-01,Prairie Region,Land only,38.4,E,1995,7
1995-07-01,Manitoba,Total (house and land),42.2,,1995,7
1995-07-01,Manitoba,House only,45.5,,1995,7
1995-07-01,Manitoba,Land only,34.5,E,1995,7
1995-07-01,"Winnipeg, Manitoba",Total (house and land),42.2,,1995,7
1995-07-01,"Winnipeg, Manitoba",House only,45.5,,1995,7
1995-07-01,"Winnipeg, Manitoba",Land only,34.5,E,1995,7
1995-07-01,Saskatchewan,Total (house and land),37.5,,1995,7
1995-07-01,Saskatchewan,House only,38.2,,1995,7
1995-07-01,Saskatchewan,Land only,36.0,E,1995,7
1995-07-01,"Regina, Saskatchewan",Total (house and land),32.2,,1995,7
1995-07-01,"Regina, Saskatchewan",House only,32.6,,1995,7
1995-07-01,"Regina, Saskatchewan",Land only,31.7,E,1995,7
1995-07-01,"Saskatoon, Saskatchewan",Total (house and land),42.1,,1995,7
1995-07-01,"Saskatoon, Saskatchewan",House only,43.4,,1995,7
1995-07-01,"Saskatoon, Saskatchewan",Land only,39.0,E,1995,7
1995-07-01,Alberta,Total (house and land),38.7,,1995,7
1995-07-01,Alberta,House only,39.1,,1995,7
1995-07-01,Alberta,Land only,38.9,E,1995,7
1995-07-01,"Calgary, Alberta",Total (house and land),34.4,,1995,7
1995-07-01,"Calgary, Alberta",House only,34.2,,1995,7
1995-07-01,"Calgary, Alberta",Land only,35.6,E,1995,7
1995-07-01,"Edmonton, Alberta",Total (house and land),46.4,,1995,7
1995-07-01,"Edmonton, Alberta",House only,47.9,,1995,7
1995-07-01,"Edmonton, Alberta",Land only,44.5,E,1995,7
1995-07-01,British Columbia,Total (house and land),90.3,,1995,7
1995-07-01,British Columbia,House only,93.9,,1995,7
1995-07-01,British Columbia,Land only,87.6,E,1995,7
1995-07-01,"Vancouver, British Columbia",Total (house and land),88.6,,1995,7
1995-07-01,"Vancouver, British Columbia",House only,90.1,,1995,7
1995-07-01,"Vancouver, British Columbia",Land only,90.8,E,1995,7
1995-07-01,"Victoria, British Columbia",Total (house and land),107.9,,1995,7
1995-07-01,"Victoria, British Columbia",House only,141.1,,1995,7
1995-07-01,"Victoria, British Columbia",Land only,69.5,E,1995,7
1995-08-01,Canada,Total (house and land),56.2,,1995,8
1995-08-01,Canada,House only,51.8,,1995,8
1995-08-01,Canada,Land only,67.0,E,1995,8
1995-08-01,Atlantic Region,Total (house and land),62.8,,1995,8
1995-08-01,Atlantic Region,House only,64.0,,1995,8
1995-08-01,Atlantic Region,Land only,57.9,E,1995,8
1995-08-01,Newfoundland and Labrador,Total (house and land),49.7,,1995,8
1995-08-01,Newfoundland and Labrador,House only,51.1,,1995,8
1995-08-01,Newfoundland and Labrador,Land only,46.2,E,1995,8
1995-08-01,"St. John's, Newfoundland and Labrador",Total (house and land),49.7,,1995,8
1995-08-01,"St. John's, Newfoundland and Labrador",House only,51.1,,1995,8
1995-08-01,"St. John's, Newfoundland and Labrador",Land only,46.2,E,1995,8
1995-08-01,Prince Edward Island,Total (house and land),82.6,,1995,8
1995-08-01,Prince Edward Island,House only,88.6,,1995,8
1995-08-01,Prince Edward Island,Land only,59.5,E,1995,8
1995-08-01,"Charlottetown, Prince Edward Island",Total (house and land),82.6,,1995,8
1995-08-01,"Charlottetown, Prince Edward Island",House only,88.6,,1995,8
1995-08-01,"Charlottetown, Prince Edward Island",Land only,59.5,E,1995,8
1995-08-01,Nova Scotia,Total (house and land),61.7,,1995,8
1995-08-01,Nova Scotia,House only,60.1,,1995,8
1995-08-01,Nova Scotia,Land only,65.6,E,1995,8
1995-08-01,"Halifax, Nova Scotia",Total (house and land),61.7,,1995,8
1995-08-01,"Halifax, Nova Scotia",House only,60.1,,1995,8
1995-08-01,"Halifax, Nova Scotia",Land only,65.6,E,1995,8
1995-08-01,New Brunswick,Total (house and land),83.4,,1995,8
1995-08-01,New Brunswick,House only,84.8,,1995,8
1995-08-01,New Brunswick,Land only,80.6,E,1995,8
1995-08-01,"Saint John, Fredericton, and Moncton, New Brunswick",Total (house and land),83.4,,1995,8
1995-08-01,"Saint John, Fredericton, and Moncton, New Brunswick",House only,84.8,,1995,8
1995-08-01,"Saint John, Fredericton, and Moncton, New Brunswick",Land only,80.6,E,1995,8
1995-08-01,Quebec,Total (house and land),55.0,,1995,8
1995-08-01,Quebec,House only,55.9,,1995,8
1995-08-01,Quebec,Land only,53.2,E,1995,8
1995-08-01,"Québec, Quebec",Total (house and land),56.6,,1995,8
1995-08-01,"Québec, Quebec",House only,62.1,,1995,8
1995-08-01,"Québec, Quebec",Land only,46.3,E,1995,8
1995-08-01,"Montréal, Quebec",Total (house and land),54.7,,1995,8
1995-08-01,"Montréal, Quebec",House only,54.8,,1995,8
1995-08-01,"Montréal, Quebec",Land only,55.2,E,1995,8
1995-08-01,Ontario,Total (house and land),53.4,,1995,8
1995-08-01,Ontario,House only,44.7,,1995,8
1995-08-01,Ontario,Land only,78.0,E,1995,8
1995-08-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Total (house and land),54.1,,1995,8
1995-08-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,49.9,,1995,8
1995-08-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Land only,78.1,E,1995,8
1995-08-01,"Toronto, Ontario",Total (house and land),50.7,,1995,8
1995-08-01,"Toronto, Ontario",House only,40.3,,1995,8
1995-08-01,"Toronto, Ontario",Land only,77.7,E,1995,8
1995-08-01,"Hamilton, Ontario",Total (house and land),54.5,,1995,8
1995-08-01,"Hamilton, Ontario",House only,46.9,,1995,8
1995-08-01,"Hamilton, Ontario",Land only,74.5,E,1995,8
1995-08-01,"St. Catharines-Niagara, Ontario",Total (house and land),52.5,,1995,8
1995-08-01,"St. Catharines-Niagara, Ontario",House only,46.9,,1995,8
1995-08-01,"St. Catharines-Niagara, Ontario",Land only,69.7,E,1995,8
1995-08-01,"Kitchener-Cambridge-Waterloo, Ontario",Total (house and land),60.0,,1995,8
1995-08-01,"Kitchener-Cambridge-Waterloo, Ontario",House only,52.6,,1995,8
1995-08-01,"Kitchener-Cambridge-Waterloo, Ontario",Land only,83.4,E,1995,8
1995-08-01,"London, Ontario",Total (house and land),60.6,,1995,8
1995-08-01,"London, Ontario",House only,53.6,,1995,8
1995-08-01,"London, Ontario",Land only,92.8,E,1995,8
1995-08-01,"Windsor, Ontario",Total (house and land),87.7,,1995,8
1995-08-01,"Windsor, Ontario",House only,88.8,,1995,8
1995-08-01,"Windsor, Ontario",Land only,85.3,E,1995,8
1995-08-01,"Greater Sudbury, Ontario",Total (house and land),86.4,,1995,8
1995-08-01,"Greater Sudbury, Ontario",House only,88.3,,1995,8
1995-08-01,"Greater Sudbury, Ontario",Land only,80.2,E,1995,8
1995-08-01,Prairie Region,Total (house and land),38.8,,1995,8
1995-08-01,Prairie Region,House only,39.4,,1995,8
1995-08-01,Prairie Region,Land only,38.4,E,1995,8
1995-08-01,Manitoba,Total (house and land),42.2,,1995,8
1995-08-01,Manitoba,House only,45.5,,1995,8
1995-08-01,Manitoba,Land only,34.5,E,1995,8
1995-08-01,"Winnipeg, Manitoba",Total (house and land),42.2,,1995,8
1995-08-01,"Winnipeg, Manitoba",House only,45.5,,1995,8
1995-08-01,"Winnipeg, Manitoba",Land only,34.5,E,1995,8
1995-08-01,Saskatchewan,Total (house and land),37.5,,1995,8
1995-08-01,Saskatchewan,House only,38.2,,1995,8
1995-08-01,Saskatchewan,Land only,36.0,E,1995,8
1995-08-01,"Regina, Saskatchewan",Total (house and land),32.2,,1995,8
1995-08-01,"Regina, Saskatchewan",House only,32.6,,1995,8
1995-08-01,"Regina, Saskatchewan",Land only,31.7,E,1995,8
1995-08-01,"Saskatoon, Saskatchewan",Total (house and land),42.1,,1995,8
1995-08-01,"Saskatoon, Saskatchewan",House only,43.4,,1995,8
1995-08-01,"Saskatoon, Saskatchewan",Land only,39.0,E,1995,8
1995-08-01,Alberta,Total (house and land),38.7,,1995,8
1995-08-01,Alberta,House only,39.0,,1995,8
1995-08-01,Alberta,Land only,38.9,E,1995,8
1995-08-01,"Calgary, Alberta",Total (house and land),34.4,,1995,8
1995-08-01,"Calgary, Alberta",House only,34.2,,1995,8
1995-08-01,"Calgary, Alberta",Land only,35.6,E,1995,8
1995-08-01,"Edmonton, Alberta",Total (house and land),46.3,,1995,8
1995-08-01,"Edmonton, Alberta",House only,47.7,,1995,8
1995-08-01,"Edmonton, Alberta",Land only,44.5,E,1995,8
1995-08-01,British Columbia,Total (house and land),90.2,,1995,8
1995-08-01,British Columbia,House only,93.5,,1995,8
1995-08-01,British Columbia,Land only,87.7,E,1995,8
1995-08-01,"Vancouver, British Columbia",Total (house and land),88.5,,1995,8
1995-08-01,"Vancouver, British Columbia",House only,89.9,,1995,8
1995-08-01,"Vancouver, British Columbia",Land only,90.9,E,1995,8
1995-08-01,"Victoria, British Columbia",Total (house and land),107.3,,1995,8
1995-08-01,"Victoria, British Columbia",House only,139.6,,1995,8
1995-08-01,"Victoria, British Columbia",Land only,69.5,E,1995,8
1995-09-01,Canada,Total (house and land),56.2,,1995,9
1995-09-01,Canada,House only,51.7,,1995,9
1995-09-01,Canada,Land only,66.9,E,1995,9
1995-09-01,Atlantic Region,Total (house and land),62.8,,1995,9
1995-09-01,Atlantic Region,House only,64.1,,1995,9
1995-09-01,Atlantic Region,Land only,57.9,E,1995,9
1995-09-01,Newfoundland and Labrador,Total (house and land),49.7,,1995,9
1995-09-01,Newfoundland and Labrador,House only,51.2,,1995,9
1995-09-01,Newfoundland and Labrador,Land only,46.2,E,1995,9
1995-09-01,"St. John's, Newfoundland and Labrador",Total (house and land),49.7,,1995,9
1995-09-01,"St. John's, Newfoundland and Labrador",House only,51.2,,1995,9
1995-09-01,"St. John's, Newfoundland and Labrador",Land only,46.2,E,1995,9
1995-09-01,Prince Edward Island,Total (house and land),82.8,,1995,9
1995-09-01,Prince Edward Island,House only,88.9,,1995,9
1995-09-01,Prince Edward Island,Land only,59.5,E,1995,9
1995-09-01,"Charlottetown, Prince Edward Island",Total (house and land),82.8,,1995,9
1995-09-01,"Charlottetown, Prince Edward Island",House only,88.9,,1995,9
1995-09-01,"Charlottetown, Prince Edward Island",Land only,59.5,E,1995,9
1995-09-01,Nova Scotia,Total (house and land),61.7,,1995,9
1995-09-01,Nova Scotia,House only,60.1,,1995,9
1995-09-01,Nova Scotia,Land only,65.6,E,1995,9
1995-09-01,"Halifax, Nova Scotia",Total (house and land),61.7,,1995,9
1995-09-01,"Halifax, Nova Scotia",House only,60.1,,1995,9
1995-09-01,"Halifax, Nova Scotia",Land only,65.6,E,1995,9
1995-09-01,New Brunswick,Total (house and land),83.4,,1995,9
1995-09-01,New Brunswick,House only,84.8,,1995,9
1995-09-01,New Brunswick,Land only,80.6,E,1995,9
1995-09-01,"Saint John, Fredericton, and Moncton, New Brunswick",Total (house and land),83.4,,1995,9
1995-09-01,"Saint John, Fredericton, and Moncton, New Brunswick",House only,84.8,,1995,9
1995-09-01,"Saint John, Fredericton, and Moncton, New Brunswick",Land only,80.6,E,1995,9
1995-09-01,Quebec,Total (house and land),55.0,,1995,9
1995-09-01,Quebec,House only,55.8,,1995,9
1995-09-01,Quebec,Land only,53.2,E,1995,9
1995-09-01,"Québec, Quebec",Total (house and land),56.6,,1995,9
1995-09-01,"Québec, Quebec",House only,62.1,,1995,9
1995-09-01,"Québec, Quebec",Land only,46.3,E,1995,9
1995-09-01,"Montréal, Quebec",Total (house and land),54.7,,1995,9
1995-09-01,"Montréal, Quebec",House only,54.7,,1995,9
1995-09-01,"Montréal, Quebec",Land only,55.3,E,1995,9
1995-09-01,Ontario,Total (house and land),53.4,,1995,9
1995-09-01,Ontario,House only,44.7,,1995,9
1995-09-01,Ontario,Land only,77.8,E,1995,9
1995-09-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Total (house and land),54.1,,1995,9
1995-09-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,49.9,,1995,9
1995-09-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Land only,78.1,E,1995,9
1995-09-01,"Toronto, Ontario",Total (house and land),50.7,,1995,9
1995-09-01,"Toronto, Ontario",House only,40.4,,1995,9
1995-09-01,"Toronto, Ontario",Land only,77.6,E,1995,9
1995-09-01,"Hamilton, Ontario",Total (house and land),54.4,,1995,9
1995-09-01,"Hamilton, Ontario",House only,46.7,,1995,9
1995-09-01,"Hamilton, Ontario",Land only,74.5,E,1995,9
1995-09-01,"St. Catharines-Niagara, Ontario",Total (house and land),52.4,,1995,9
1995-09-01,"St. Catharines-Niagara, Ontario",House only,46.7,,1995,9
1995-09-01,"St. Catharines-Niagara, Ontario",Land only,69.7,E,1995,9
1995-09-01,"Kitchener-Cambridge-Waterloo, Ontario",Total (house and land),59.8,,1995,9
1995-09-01,"Kitchener-Cambridge-Waterloo, Ontario",House only,52.1,,1995,9
1995-09-01,"Kitchener-Cambridge-Waterloo, Ontario",Land only,83.4,E,1995,9
1995-09-01,"London, Ontario",Total (house and land),60.5,,1995,9
1995-09-01,"London, Ontario",House only,53.6,,1995,9
1995-09-01,"London, Ontario",Land only,91.5,E,1995,9
1995-09-01,"Windsor, Ontario",Total (house and land),87.7,,1995,9
1995-09-01,"Windsor, Ontario",House only,88.8,,1995,9
1995-09-01,"Windsor, Ontario",Land only,85.3,E,1995,9
1995-09-01,"Greater Sudbury, Ontario",Total (house and land),86.4,,1995,9
1995-09-01,"Greater Sudbury, Ontario",House only,88.3,,1995,9
1995-09-01,"Greater Sudbury, Ontario",Land only,80.2,E,1995,9
1995-09-01,Prairie Region,Total (house and land),38.9,,1995,9
1995-09-01,Prairie Region,House only,39.5,,1995,9
1995-09-01,Prairie Region,Land only,38.4,E,1995,9
1995-09-01,Manitoba,Total (house and land),42.2,,1995,9
1995-09-01,Manitoba,House only,45.5,,1995,9
1995-09-01,Manitoba,Land only,34.6,E,1995,9
1995-09-01,"Winnipeg, Manitoba",Total (house and land),42.2,,1995,9
1995-09-01,"Winnipeg, Manitoba",House only,45.5,,1995,9
1995-09-01,"Winnipeg, Manitoba",Land only,34.6,E,1995,9
1995-09-01,Saskatchewan,Total (house and land),37.5,,1995,9
1995-09-01,Saskatchewan,House only,38.2,,1995,9
1995-09-01,Saskatchewan,Land only,36.0,E,1995,9
1995-09-01,"Regina, Saskatchewan",Total (house and land),32.2,,1995,9
1995-09-01,"Regina, Saskatchewan",House only,32.6,,1995,9
1995-09-01,"Regina, Saskatchewan",Land only,31.7,E,1995,9
1995-09-01,"Saskatoon, Saskatchewan",Total (house and land),42.1,,1995,9
